LEGAL FRAMEWORK AND VERIFICATION AND VALUATION METHODOLOGY 30-32 8	0
Report of the Secretary-General on the situation in the Central African Republic (S/2014/857)	0
Our purposes and ends are no different.	0
22. The first batch of 2,000 militia members was registered in Guiglo in June 2006 and 981 of them were subsequently disarmed and received a cash safety net allowance.	1
As well as the following item listed in paragraph 11 of the same document:	0
S/RES/1896 (2009), op. 10	0
Switzerland has been a member of IAEA since 1957.	0
2. The situation in Sierra Leone	0
In accordance with the understanding reached in the Council's prior consultations, the President, with the consent of the Council, extended an invitation under rule 39 of the Council's provisional rules of procedure to Jean-Marie Guéhenno, Under-Secretary-General for Peacekeeping Operations.	0
I am particularly concerned over the instability that could arise should the political and socio-economic situations continued to deteriorate.	1
22. Miners can sell diamonds to either licensed brokers or dealers.	0
"Recalling the right to freedom of expression reflected in Article 19 of the Universal Declaration of Human Rights adopted by the General Assembly in 1948 (""the Universal Declaration""), and recalling also the right to freedom of expression in Article 19 of the International Covenant on Civil and Political Rights adopted by the General Assembly in 1966 (""ICCPR"") and that any restrictions thereon shall only be such as are provided by law and are necessary on the grounds set out in paragraph 3 of Article 19 of the ICCPR,"	1
Case studies are included where appropriate.	0
In this regard, the development of security mechanisms to protect civilians and to facilitate the monitoring of cross-border movements of combatants in the east of the country and violations of the arms embargo should be priority tasks.	1
Chapter III of Law no. 535/2004 is dedicated to the measures needed to prevent the financing of terrorist acts.	1
The Prosecution cases in both trials have concluded.	0
"Fusas asserted that the ""structures and equipment fabricated for Mamoon plant was stored outdoors in Fusas fabrication shop in Turkey""."	0
There was no military necessity for the destruction and devastation caused.	1
The meeting was called to order at 3.20 p.m.	0
The Force has also identified certain military assets that are currently underutilized and can be repatriated without an adverse effect on the Mission's ability to conduct operations.	1
Two countries (Zambia and South Africa) have since replied.	0
The Centre then initiated a course on investigations of gender-based violence for the national police in July, with a total of 40 national police officers (30 women) trained to date.	1
Resolution 1318 (2000), annex, sect. VI, first para.	0
This valuation is done on a loss element by loss element basis.	0
Some government officials, as well as the Council of Eminent Persons, condemned the killing in public statements which were widely interpreted as accusations that Fanmi Lavalas members had been involved in the murder and calling for the banning of Fanmi Lavalas.	1
(b) Prevent the entry into or transit through their territories of these individuals, provided that nothing in this paragraph shall oblige any State to deny entry or require the departure from its territories of its own nationals and this paragraph shall not apply where entry or transit is necessary for the fulfilment of a judicial process or the Committee determines on a case-by-case basis only that entry or transit is justified;	1
- Apparatus for initial verification of documents;	0
S/RES/1923 (2010), op. 4	0
Without a standard or agreed format for authenticated end-use certificates, government agencies in transit States have little means of establishing their veracity.	0
58. Darfur is at a critical stage.	0
- The Protection from Ionising Radiation Law of 2002, Law No. 115(I)/2002	0
1 MoF’s mainframe computer system – USD 5,724,322	0
Despite the great deal of evidence to back this up, at no time has the Government of the United States manifested its intention to prosecute Luis Posada Carriles for his terrorist activities.	1
When status has been determined, the EU will be expected to play a more prominent role, in particular with regard to the police and justice and in monitoring and supporting the standards process.	1
During the period from 20 October through 10 December 2014, regime helicopters dropped a total of 1,125 barrel bombs, killing 603 civilians, including 129 children and 112 women.	1
49. It is clear that, when MINURCAT commences its withdrawal from Birao on 21 October 2010, the national forces of the Central African Republic may not immediately be in a position to deploy and sustain additional troops.	1
As a result, 1,045 soldiers were killed, 1,452 wounded and 692 civilians injured along with them.	1
The second Letter of Credit was not opened.	0
Notwithstanding the progress made so far, it is imperative that the parties to the Agreement and all relevant authorities redouble their efforts to ensure that they successfully meet the deadline.	1
8. By its resolution 2128 (2013), the Security Council modified the notification requirements associated with the arms embargo, deciding that the Liberian authorities should have the primary responsibility to notify the Committee at least five days in advance of the shipment of any supplies of lethal arms and related materiel, or any provision of assistance, advice or training related to military or other security sector activities for the Government of Liberia.	1
Deploring the fact that the Taliban continues to provide safe haven to Usama bin Laden and to allow him and others associated with him to operate a network of terrorist training camps from Taliban-controlled territory and to use Afghanistan as a base from which to sponsor international terrorist operations,	1
TO THE UNITED NATIONS ADDRESSED TO THE SECRETARY-GENERAL	0
I should be grateful if the present letter could be brought to the attention of the members of the Security Council.	0
10. Decides that the travel ban imposed by paragraph 1 (b) shall not apply to individuals identified pursuant to paragraph 9 above, where the Committee determines, on a case-by-case basis only, that such entry or transit is justified, further decides that any such exemption approved by the Committee shall only be granted for the requested period for any travel to the specified location or locations, directs the Committee to decide on all such exemption requests, as well as on requests to amend or renew previously granted exemptions, or on a request by any Member State to revoke previously granted exemptions, within ten days of receiving them; and affirms that, notwithstanding any exemption from the travel ban, listed individuals remain subject to the other measures outlined in paragraph 1 of this resolution;	1
The Security Council condemns all acts of violence and other forms of intimidation deliberately directed at humanitarian personnel, as well as attacks on peacekeepers.	1
All equipment has been classified in accordance with the regulations established by the General Assembly and a list of surplus equipment has been made available to other peacekeeping missions.	1
"""The Security Council remains seriously concerned over the insecurity and the significant ongoing humanitarian crisis in the Sahel region, which is further complicated by the presence of armed groups, including separatist movements, terrorist and criminal networks, and their increased activities, as well as the continued proliferation of weapons from within and outside the region that threaten peace, security, and stability of States in this region and in this regard stresses the importance of the implementation of all relevant Security Council Resolutions including those with regards to arms embargoes."	1
Cuba deposited all the requisite instruments of ratification immediately.	0
I must say that the theme chosen for our debate today, while captivating, poses a great challenge.	1
However, travel to a small number of areas of interest to the Panel, including Sirba in Western Darfur and the Dobo area (eastern Jebel Marra), was not possible during the mandate of the Panel.	0
The following terms shall have the meaning respectively indicated following each term, unless context dictates otherwise:	0
The recommended approach thus places emphasis on Somali ownership and capacity-building.	0
The three entities also launched a four-year programme on effective counter-terrorism investigations and prosecutions while respecting human rights and the rule of law in the Maghreb.	1
Nevertheless, the situation continues to be one of concern given the long border separating our two countries, over which it is difficult to exercise control.	1
Such actions are being undertaken in spite of the clearly articulated negative position taken by the Special Representative of the Secretary-General and as a challenge to the United Nations and the Security Council.	1
Cholera cases have also risen in the Diffa region, in southern Niger.	0
Economic issues such as investment are also a source of great concern.	0
This is the first time that the budget has exceeded Euro1 billion.	0
Acting under Chapter VII of the Charter of the United Nations,	0
The livestock that belonged to the villagers was also stolen.	0
On behalf of the Security Council Committee established pursuant to resolution 751 (1992) concerning Somalia, and in accordance with paragraph 3 (i) of Security Council resolution 1587 (2005), I have the honour to transmit herewith the report of the Monitoring Group on Somalia (see enclosure).	1
Compensable losses or expenses 9 - 11 7	0
In total, in the Gao, Mopti and Timbuktu regions, 95 per cent of prefects perform their functions, as do roughly 80 per cent of subprefects.	0
The non-profit sector is arguably the most vulnerable to terrorist financing and the most difficult to regulate and monitor.	1
Acting under Chapter VII of the Charter of the United Nations,	0
"Delete paragraph 6: ""Presidential Decree No. 117 of 13 February 1998""."	0
First and foremost, concerns on the security front continue to remain paramount.	1
The terrorist threats to this region are somewhat different in origin and nature, but their effects are similar.	1
The meeting was called to order at 5.10 p.m.	0
Recognizing the valuable contribution to the protection of children in armed conflict by the SRSG on Children and Armed Conflict and the Security Council Working Group on Children and Armed Conflict, including its conclusions and recommendations issued in line with resolution 1612 (2005), and recalling resolution 1882 (2009), which aims to strengthen the protection of children in situations of armed conflict,	1
S/RES/1925 (2010), op. 11	0
Estimates put the value of this portfolio at around $30 million, although some have put the figure as high as $300 million.	0
The allocation of tasks set out below cannot, therefore, be perceived as being exclusive to one or another of the components.	0
Vanuatu is a Party to the following seven conventions and protocols relevant to UNSCR 1373 (2001):	0
We cannot fail to express concern at the worsening security situation in regions that previously were relatively calm.	1
For this reason, the Executive Directorate always raises such issues in the course of country visits, video workshops and other exchanges, and sees future value in working more intensively with States on the practicalities of such approaches.	1
Reaffirms the unacceptability of the demographic changes resulting from the conflict, reaffirms also the inalienable rights of all refugees and internally displaced persons affected by the conflict, and stresses that they have the right to return to their homes in secure and dignified conditions...	1
9. Convention on Assistance in the Case of a Nuclear Accident or Radiological Emergency;	0
In addition, the passport must also be revoked if the holder's presence abroad gravely interferes with the interests and reputation of the country or if the internal or external security of the country would be endangered (article 25(h) of the CDA).	0
has attained the prescribed age pursuant to Article 18	0
According to another participant, serving on the Council was a unique and vivid life experience that altered the way one saw the world.	0
We have absorbed no-go areas in other tribal areas in South Waziristan, Khyber and Mohmend.	0
An additional confidential matter and a related motion are currently pending before the Appeals Chamber.	0
":: The Security Council can be more effective in encouraging States to do more to investigate and prosecute serious violations of IHL. How can this be evaluated? How can the Council ""incentivize"" States to act on impunity?"	1
A fourth attacker failed to detonate her bomb and was arrested a few days later.	1
(b) Prevent the entry into or transit through their territories of these individuals, provided that nothing in this paragraph shall oblige any State to deny entry or require the departure from its territories of its own nationals and this paragraph shall not apply where entry or transit is necessary for the fulfilment of a judicial process or the Committee determines on a case-by-case basis only that entry or transit is justified, including where this directly relates to supporting efforts by the Government of Afghanistan to promote reconciliation;	1
57. The fact remains, though, that terrorist financing follows no clear pattern, particularly for local cells which are raising money to support their own activities.	1
E. Residential accommodation for international staff	0
Letter dated 29 January 2009 from the Chargé d'affaires a.i. of the Permanent Mission of the United Republic of Tanzania to the United Nations addressed to the Secretary-General	0
We strongly condemn these practices, which constitute a flagrant violation of international law and humanitarian norms. We therefore call upon the international community, the Quartet and all other stakeholders to intervene immediately and decisively to urge Israel to put an end to these actions, which pose a grave threat to peace and security in the Middle East. Violence begets only violence. The region will be caught in a vicious circle from which it will have difficulty extricating itself.	1
2. The situation in the Middle East.	0
To be held on Wednesday, 21 December 2011, at 10.11 a.m.	0
In addition, the results in the promotions process for national police officers in the Border Patrol Unit, Special Police Unit and Maritime Unit are of concern, as the scores of officers in those units on the written test were considerably lower than the scores of comparable officers in other units.	0
:: Irregularities between Ordan Ltd. and Elite Africa Ltd.;	0
"""Report of the SecretaryGeneral on the situation in Somalia (S/2008/466)""."	0
3. Commercial dual-use systems are produced for civilian purposes but can also be used in terrorist attacks.	1
Other members noted the initiative of the Government of the Sudan to investigate the allegations through its national mechanism and called for the resolution of conflicts through negotiations under the auspices of the African Union High-level Implementation Panel for the Sudan, led by the former President of South Africa, Thabo Mbeki, and the Special Envoy of the Secretary-General for the Sudan and South Sudan, Haile Menkerios.	1
The Claimants assert that as a result, some of their employees incurred incidental transit costs for meals and accommodation which they would not have incurred under normal circumstances, and which costs were passed on to the Claimants.	0
Official function: Deputy Chief of Staff of the Armed Forces	0
86. States of the subregion should: (a) Review their criminal laws in order to ensure that recruitment to terrorist acts and terrorist groups is sufficiently criminalized;	1
The establishment of mixed courts that may be able to rely on the national legal system would give rise to serious problems, particularly with regard to the 1991 Sudanese criminal procedural law.	1
Many counter-terrorism experts, international organizations and agencies also believe that it is important to control commercially available dual-use systems and components which could be used in terrorist attacks.	1
Transmit our greetings to our brothers in all the Arab countries, to all persons of good will and to such recipients as you may wish to transmit them.	0
S/RES/2100 (2013), op. 28	0
The Panel notes that these invoices were issued in 1982.	0
United States of America: draft resolution	0
Contributing Governments have been reimbursed for troop and contingent-owned equipment costs for the period up to 31 May 2014 and 31 March 2014, respectively, in accordance with the quarterly payment schedule.	0
10. The situation in Georgia (8 October 1992; 15 June 2009).	0
The Committee also endorses the recommendation to target the requests for information more precisely at States where a listed individual or entity operates or seeks to operate, without imposing an overly heavy reporting burden on those States.	1
SAB claims that one of the engineers was re-assigned to the project on 1 February 1992 and the other on 16 May 1992.	0
In order to name particular persons as suspected perpetrators, it is necessary to define the international crimes for which they may be held responsible.	1
Urges Member States to ensure increased representation of women at all decision-making levels in national, regional and international institutions and mechanisms for the prevention, management, and resolution of conflict.	1
Calls upon all parties concerned to ensure that all peace processes, peace agreements and post-conflict recovery and reconstruction planning ... include specific measures for the protection of civilians including the re-establishment of the rule of law.	1
:: Play a full part in regional seminars and events that raise awareness and promote implementation of resolution 1540 (2004) and increase efforts to raise awareness among parliamentarians and other high-level decision makers	1
43. Following the publication of the International Organization for Standardization (ISO) Publicly Available Specification (PAS) 28007 on guidelines for private maritime security companies providing privately contracted armed security personnel on board ships, a private maritime security company can now be certified to this voluntary industry standard to facilitate uniform international implementation.	0
As part of a transition strategy aimed at establishing an independent police institution, preparations are under way for the transfer of responsibilities from the Kosovo Police Service School and UNMIK police to the Kosovo Police Service.	1
::Restrictions or regulations, if any, placed on the movement of precious commodities such as gold, diamonds and other related items.	0
Only assets which have a readily available market value and can be easily converted to cash are held;	0
Many Council members stressed that the full implementation of resolution 2118 (2013) had not yet been accomplished and that the Council needed to continue monitoring vigilantly the efforts to achieve the elimination of the chemical weapons programme of the Syrian Arab Republic until this had been completed, as well as elimination of the use of chemical weapons which was in violation of the provisions of resolution 2118 (2013).	1
MOJ withdrew by supplemental submission a portion of this item of claim in the amount of US$12,000 (relating to the vouchers).	0
Report of the Secretary-General on the situation in Abyei	0
Small class C sites remain scattered along the entire course of the river.	0
The Russian Federation registers its deep regret and concern regarding information on the ongoing violence in Darfur.	1
Furthermore, consistent reports indicate that people were being detained beyond the legal time limit.	1
The three information-sharing centres established in Sana'a, Mombasa (Kenya) and Dar es Salaam (United Republic of Tanzania) manage a network of focal points throughout the region, including in Somalia, providing information on piracy activity and dhow movements.	1
223. This conclusion does not detract from the seriousness of the crimes committed during April and May.	1
Options are currently being explored to facilitate the occupation of the new complex as soon as possible.	1
(k) In the light of the past expenditures by the leadership, the military and security apparatus, realign priorities and dedicate the resources made available to ensure, as necessary, freedom from hunger and other essential minimum standards for citizens, including those citizens serving in the armed forces;	1
In Southern Darfur, one of the more devastating clashes occurred on 19 September when SLM/A attacked positions of the Sudanese Armed Forces in and around the village of Shaeria.	1
The proposal to hold an Arab cultural summit	0
Council members encouraged further efforts by the Burundian authorities to create the necessary conditions for inclusive elections through constructive dialogue, open political space, the end of politically motivated violence, and the fight against impunity, in accordance with resolution 2137 (2014).	1
Second, even if such a legitimate ground can be shown, the asylum seeker is subject to the exclusion exceptions under article 1F, which deprive those guilty of heinous acts, and serious common crimes, of international refugee protection and ensure that such persons do not abuse the institution of asylum to avoid being held legally accountable for their acts.	1
Rather than producing progress, unrealistic expectations could reinforce a sense of stagnation in the society.	0
Advancing a more effective, evidence-based United Nations targeted sanctions regime remains important.	1
It stresses the need for unreserved commitment to the integration process of the armed forces, in the spirit of the Global and All-Inclusive Agreement.	1
To date, however, there is no permanent solution.	0
A total of 72 per cent of the planned police personnel had deployed (5 per cent of whom are women).	1
Moreover, the Team's interactions with Member States and the Committee would change significantly if it were to become an arbiter of listing and de-listing decisions.	1
In some cases, however, international mechanisms have expressed concern over human rights violations allegedly committed by security forces.	1
It offers improved infrastructure and sanitation, medical support for inmates and staff and education and vocational training programmes in such areas as construction, sewing, carpentry and brick-making.	1
40. UNODC finalized the construction of a new block for 40 women inmates at the prison in Boosaaso, Puntland. The construction of another block for 200 male inmates is continuing. A new gatehouse and armoury have also been built.	1
c. Identifiers: D.O.B. 1966; Alt. D.O.B. 1965	0
Discussion of the issue by the General Assembly is expected to provide significant additional impetus to the establishment of an effective global system for countering new threats and challenges, in the interests of all members of the international community.	1
Al-Qaida terrorism now comprises three distinct but interlinked groups: first, the old leadership whose names are well known; second, the fighters who attended the camps in Afghanistan and graduated as experienced terrorists; and third, a new and growing generation of supporters who may never have left their countries of residence but have embraced the core elements of the Al-Qaida message.	1
However, they cannot do so alone.	0
:: Report to the Committee established pursuant to resolution 1540 (2004) after each meeting	1
- Convention on Offences and Certain Other Acts Committed on Board Aircraft of 14 September 1963	0
"The bill, which will be tabled before Parliament, provides that a minimum of 30 per cent of seats in Parliament shall be reserved for women; that one ward in each constituency at the local council level shall be set aside for female candidates; and that political parties shall allocate ""safe"" seats for female candidates."	1
However, they will continue to need protection. While the readiness of KFOR to maintain its protection of religious sites is essential, a durable solution cannot be built on military forces.	1
Use a participatory assessment approach to ensure that returnee and IDP women and girls influence the establishment and contents of reintegration strategies and programmes; refine gender-sensitive reintegration benchmarks on issues such as constitution reform and electoral processes; disaggregate indicators by sex.	1
to resolutions 751 (1992) and 1907 (2009)	0
To be held on Tuesday, 19 November 2013, at 10 a.m.	0
Like the CTC, Singapore also regards this as a priority area.	0
3. Damage to plant and equipment 10	0
Concerned that foreign terrorist fighters increase the intensity, duration and intractability of conflicts, and also may pose a serious threat to their States of origin, the States they transit and the States to which they travel, as well as States neighbouring zones of armed conflict in which foreign terrorist fighters are active and that are affected by serious security burdens, and noting that the threat of foreign terrorist fighters may affect all regions and Member States, even those far from conflict zones, and expressing grave concern that foreign terrorist fighters are using their extremist ideology to promote terrorism,	1
48. The situation in Chad, the Central African Republic and the subregion (27 August 2007; 20 December 2010).	0
Call on States to comply with their obligations to investigate, search for, prosecute or extradite persons suspected of committing genocide, war crimes, crimes against humanity or other serious violations of international law, including international humanitarian law, human rights law and refugee law, irrespective of their status or political affiliation.	1
Means all production phases such as:	0
However, many have only begun to develop dedicated counter-terrorism capacities.	1
4. Claim No. 5000285 66-72 16	0
LETTER DATED 9 DECEMBER 1999 FROM THE PERMANENT REPRESENTATIVE OF	0
(a) Inspected all of the site facilities and took water samples from the site;	0
11. The basic structure of the Executive Directorate, including the number and level of its staff, would remain unchanged.	0
The summary executions targeted the Nande ethnic group and Pygmies, who were forced to flee to the forest for the first time to escape persecution for their alleged collaboration with the Rassemblement congolais pour la démocratie/Mouvement de libération (RCD-ML).	1
However, the Office believes that we should not wait for the end of the judicial proceedings at the Court for victims of the crimes being prosecuted to receive assistance.	1
In this example, and depending on the circumstances of each case, a court would have to determine whether it was foreseeable that the detention at gunpoint of enemy civilians might result in death or torture.	1
The meeting was called to order at 3.15 p.m.	0
(a) Intentional killings, beatings, abductions, disappearances, forced labour and conscription of Ethiopian civilians;	1
Circular No. 002/04-87 (7 April 1987)	0
"44. According to the Mine Action Service, ""improvised explosive devices are a uniquely dangerous weapon system due to their versatility, adaptability and method of employment."	1
7. Confirms further that the requirements in paragraph 1 (a) above shall also apply to the payment of ransoms to individuals, groups, undertakings or entities on the Al-Qaida Sanctions List, regardless of how or by whom the ransom is paid;	1
Reaffirming also its resolutions 1368 (2001) of 12 September 2001 and 1373 (2001) of 28 September 2001, and reiterating its support for international efforts to root out terrorism, in accordance with the Charter of the United Nations,	1
29. In conjunction with the University of Seychelles and experts from the Centre, UNODC designed a curriculum for police, coastguard and other law enforcement officers involved in investigating piracy and maritime crime.	1
I therefore have the honour, on behalf of the East African Community, to communicate this common position and, furthermore, to request that it be brought to the attention of the United Nations Security Council for consideration.	0
Establishment of a Truth and Reconciliation Commission in Côte d'Ivoire, with the support of the United Nations and keeping in mind the lessons learned and best practices that have emerged in this area in the past few years;	1
The presence of the guard force is crucial for maintaining an atmosphere of security in order to prevent the bribery of witnesses and enable them to access the Court's facilities without fear.	1
In total 393 people were killed in those massacres, including 93 children and 48 women, totaling 36 per cent of the victims, indicating a deliberate policy of targeting women and children.	1
They have their own country, their own institutions and their own Constitution and they are capable of doing that by themselves.	0
The Working Group facilitated and co-chaired an international conference on national and regional counter-terrorism strategies, at which participants identified a set of principles to be considered by Member States and regional organizations when developing their respective strategies.	1
67. Planning for the coming 12 months was based on two scenarios: the most likely scenario and the worst case scenario.	0
It has also signed 51 agreements with the financial intelligence units of foreign States to exchange information on transactions linked to the financing of terrorism.	1
Law no. 535/2004 on the prevention and fighting against terrorism was promulgated by the President of Romania with the Decree no. 994/2004 of 24 November 2004, and entered into force three days later.	1
▪ The development of clear guidelines/directives as to what missions can do to protect civilians, including practical protection measures such as intensified and systematic patrolling in potential volatile areas, joint protection teams or early warning cells.	1
Furthermore, in Nouakchott, on 14 February, he was received by the President of Mauritania, Sidi Mohamed Ould Cheikh Abdellahi, and met with the Minister for Foreign Affairs and Cooperation, Mohamed Saleck Ould Mohamed Lemine, and other senior Government officials.	1
48. Russian channel Pervy Kanal -- 15 October 2011	0
Outer Space Treaty. Ratified by Law 42/1972 in June 9, 1972.	0
Mr. Lloyd George Williams (Saint Kitts and Nevis)	0
The Statement reminded that the PSI builds on efforts by the international community to prevent the proliferation of WMD, their delivery systems or related materials and complements existing treaties and regimes.	0
The changing environment in Afghanistan raises questions about Central Asian groups currently operating there, like the Jamaat Ansarullah (not listed), the ethnic Tajik splinter from the Islamic Movement of Uzbekistan (QE.I.10.01).	1
However, their monitoring usually focuses on areas other than the struggle against terrorism and terrorist financing.	0
Furthermore, 68 drugrelated cases, 3 cases of financial crimes and 1 case of human trafficking were referred to the courts.	1
On 4 September, LRA reportedly attacked Bodo and Nahua villages in Western Equatoria, killing eight and abducting two children, one of whom later escaped.	1
36. In other cases, the Council's special political missions have played an important role in helping States to reduce the strategic space afforded to terrorist groups through engagement in cross-border crime.	1
I call upon the donor community to contribute generously to the mine-clearance activities of Landmine Action, which are essential to providing a safe environment for the local population as well as for United Nations military and civilian personnel in Western Sahara.	1
2 27/90/345 – August 1990	0
"""Adequate and flexible means for transitional peace support and crisis management activities, such as protection of civilians, including United Nations and humanitarian personnel, disarmament, demobilization and reintegration of former combatants, the end of impunity, public institution-building and transitional justice, as well as the promotion and protection of human rights and the integration of a gender perspective are essential to ensure lasting peace after a conflict."	1
The regime arrested approximately 47 individuals who are believed to have been forcibly recruited to join the regime forces.	1
To be held on Monday, 11 September 2006, at 11 a.m.	0
77. All available evidence suggest that the initial shootings in the morning of 25 March that provided the spark for the explosion was the result of coordinated action by the security forces which resulted in the death of more than 100 civilians.	1
The first edition, published in 2002, noted that the freedom deficit in the Arab world undermined human development and was one of the most painful manifestations of lagging political development.	0
46. The situation in Myanmar (15 September 2006; 13 July 2009).	0
(f) Afford one another the greatest measure of assistance in connection with criminal investigations or criminal proceedings relating to the financing or support of terrorist acts, including assistance in obtaining evidence in their possession necessary for the proceedings;	1
With respect to the Claim of the Ministry of Tourism and Antiquities, the mid-point is 16 April 1991.	0
subject to availability of funds Provide staff with practical operational tools to systematically integrate gender concerns in security sector reform work; implement recommendations emanating from the 2005 Africa Gender and Governance Forum to achieve African Union target of 30 per cent women members in national assemblies.	1
For this reason, the rebels had directed their attacks against Government installations, and had deliberately avoided attacking Arab tribes.	1
Claims have been made by parties for:	0
A summary of the procedural history of the `E3' Claims is set down in paragraphs 10 to 18 of the Summary.	0
Therefore, no consular services were rendered or consular charges levied.	0
5. The National Guard's annual spring exercise took place between 16 and 18 May.	0
However, terrorism will continue to have its supporters, especially where more overt political protest has been seen to fail, and although Al-Qaida will never enjoy a broad appeal, attacks will continue.	1
Mandate United Nations peacekeeping and other relevant missions authorized by the Security Council, where appropriate and on a case-by-case basis, to impartially contribute to the protection of the civilian population, including those under imminent threat of physical violence, within their zones of operation.	1
Instead, States should establish a clear, complete and consistent legal framework that specifies terrorist acts as serious criminal offences, penalizes such acts according to their seriousness, establishes jurisdiction, and helps the courts bring terrorists to justice.	1
78. Sheik Yusuf Indohaadde is in charge of the local administration of Lower Shabelle; he assumes the role of governor.	0
95. Establishment of the Interpol-United Nations Security Council special notices required extraordinarily close cooperation between the two organizations over the past year, as well as the agreement of the Interpol General Assembly and the 1267 (1999) Committee.	1
The United Nations system is implementing joint programming initiatives under the support strategy with good results, although there is a need to strengthen the link between the different programmes and the Government's efforts on stabilization.	1
At the same time, the question of ensuring the compliance of counter-terrorism measures with human rights obligations continues to be a major subject of debate in the subregion.	1
But as has been demonstrated more than once over the past four years and unfortunately again this month, significant periods of quiet along the Blue Line are often followed by several episodes of hostilities.	0
7. Decides to remain seized of the matter.	0
118. The information submitted for this survey makes clear that, in the view of many States, incitement to commit acts of terrorism remains a serious risk and threat throughout much of the world, albeit to varying degrees.	1
231. In addition, as at 15 November 2004, the Office of the United Nations High Commissioner for Refugees (UNHCR) reported that 203,051 persons from the Darfur region were living in 11 camps and other locations as refugees in eastern Chad, along the border with the Sudan.	1
On 12 November, the Council unanimously adopted resolution 2184 (2014), in which the Council renewed for a further 12 months the authorization for States and regional organizations to combat piracy off the coast of Somalia. The resolution stressed the need for a comprehensive response to piracy, including tackling its underlying causes; called for the immediate and unconditional release of all hostages held by Somali pirates; and urged States to ensure that counter-piracy activities took into consideration the need to protect women and girls, in particular, from exploitation.	1
(see S/2001/Add.20; see also S/2000/40/Add.50; and S/2001/15/Add.4, 7, 10, 13, 26, 38, 45 and 51).	0
"""The Security Council encourages Member States to develop and maintain an effective and rule of law-based national criminal system with provisions for judicial criminal cooperation regarding extradition and mutual legal assistance, in particular to expedite, simplify and give priority to extradition and mutual legal assistance requests in terrorism-related cases and implement international and regional best practices in the field of extradition and mutual legal assistance, consistent with international law, in particular international human rights, refugee and humanitarian law."	1
(a) decides that [the peacekeeping mission] is authorized to take the necessary action, in the areas of deployment of its forces and as it deems within its capabilities in order to: ...	1
Reaffirms its condemnation of all incitements to violence against civilians in situations of armed conflict, further reaffirms the need to bring to justice individuals who incite or otherwise cause such violence, and indicates its willingness, when authorizing missions, to consider, where appropriate, steps in response to media broadcasts inciting genocide, crimes against humanity and serious violations of international humanitarian law.	1
Mr. Beyani also called on the Council not to lose sight of the important role that internally displaced women can play in negotiating peace, ensuring their human rights and bringing about development in post-conflict situations.	1
A pilot demobilization project is expected to commence in January 2001.	0
Source: Central Bureau of Statistics (21 April 2008)	0
The members of the commission concluded that there were reasonable grounds to establish that crimes against humanity had been and were being committed in the Democratic People's Republic of Korea as a matter of State policy.	1
m) Land Forces (artillery) 117,587,631 14,611,000 294-299	0
They have provided us with important views and ideas about the subject.	0
(c) Strengthen judicial oversight programmes of police activities and promote continued dialogue with relevant international and regional mechanisms with a view to ensuring compliance with international human rights obligations in the context of counter-terrorism.	1
(c) providing financial or related services in respect of the property referred to in paragraph (a) above; or	0
Other background materials were also to be collected and analysed in order to identify issues that contributed to the crisis. The Commission would then verify the veracity of the information in these materials and reports, as well as establish further facts, by interviewing witnesses, officials and other persons occupying positions of authority, as well as persons in police custody or detained in prison, and by visiting places where crimes were reportedly perpetrated or other incidents took place.	1
151. Others, such as WGIG, while recognizing the advantages of such measures for law enforcement, believe that the introduction of mandatory regulation could violate basic human rights.	1
On 19 August 2014 (World Humanitarian Day), the United Kingdom of Great Britain and Northern Ireland, as President of the Security Council, will hold an open meeting of the Council, in briefing format, on the protection of humanitarian workers, under the agenda item on the protection of civilians in armed conflict.	1
The Programme of Action contains concrete suggestions for improved national legislation and controls and international assistance and cooperation. It calls upon States to address the special needs of children affected by armed conflict.	1
4. At 1415 hours on 1 April 1998 a formation of two United States aircraft dropped eight heat flares over the city of Mosul.	0
The police fired tear gas to disperse supporters from both parties who were throwing stones in the streets.	1
Implementation of the United Nations Human Rights Due Diligence Policy	0
The cases involved organizations based, at least in part, in the United States (one of which was headed by a Somalia-born United States citizen, Garad Nor). Two of the groups were charities: Benevolence International Foundation and Global Relief Foundation (listed in 2002 along with various foreign offices).	0
On 5 November, the Council held consultations on the Syrian Arab Republic and was briefed, through video teleconferencing from Beirut, by the Special Adviser to the Secretary-General, Sigrid Kaag, on the implementation of resolution 2118 (2013) and the elimination of the chemical weapons programme of the Syrian Arab Republic.	1
Welcoming the adoption by the General Assembly of the United Nations Global Counter-Terrorism Strategy (A/60/288) of 8 September 2006 and the creation of the Counter-Terrorism Implementation Task Force (CTITF) to ensure overall coordination and coherence in the counter-terrorism efforts of the United Nations system,	1
Report of the Secretary-General on Cyprus (S/2004/302).	0
The Mission's initial study on the cost-effectiveness of the use of the road/river option indicates that the capital investment in fuel trucks would have to amortize for two more years before the option became more cost-effective than the supply of fuel by air.	0
Progress with regard to government formation and consequently on the reform agenda, has been limited.	0
134. Hamoud Muhareb Ali Al-Shamry	0
42. The Ivorian Government currently envisages that this caseload will be processed over a period of two years.	0
"In addition, on 29 July, UNOMIG issued a violation report for the establishment of an Abkhaz ""taxation"" post 50 metres from a CIS peacekeeping force checkpoint in violation of the 12 May 2005 Gali Protocol (see S/2005/453, para. 4)."	1
They also committed to verifying that all recruits were over 18 years of age.	0
International law also prohibits indiscriminate attacks on civilians, that is, any attack on areas or places where both civilians and combatants may be found, which is not directed at a specific military objective, or employs methods or means of combat which cannot be directed at a specific military objective.	1
